Hebi 1 torque	Hebi 2 torque	M3 torque
1.15549	-0.177321	0.0214872	
1.1462	-0.165284	0.0015958	
1.13723	-0.276411	-0.0179742	
1.15861	-0.169461	-0.00525811	
1.13636	-0.178926	0.0176718	
1.12916	-0.261528	-0.0194316	
1.13398	-0.170618	0.0258426	
1.12517	-0.205262	-0.0267327	
1.12761	-0.207639	0.00158524	
1.1316	-0.208723	0.00110745	
1.13972	-0.258606	-0.0110261	
1.16498	-0.268313	0.00487155	
1.17021	-0.218002	0.0046173	
1.14657	-0.207206	0.00622259	
1.14619	-0.275096	-0.00880646	
1.15679	-0.292623	-0.0072375	
1.16348	-0.238028	-0.00693186	
1.14781	-0.241501	0.0357861	
1.13657	-0.284197	-0.0365194	
1.15273	-0.221891	0.0369984	
1.13222	-0.268163	-0.00527038	
1.1335	-0.271523	-0.0211677	
1.12496	-0.242835	-0.00520722	
1.13393	-0.281744	-0.00118478	
1.13705	-0.186609	-0.0147138	
1.11796	-0.326729	0.00144142	
1.1307	-0.239205	0.00153682	
1.11278	-0.252961	0.0195386	
1.11761	-0.270214	0.00678089	
1.13576	-0.283308	-0.0278213	
1.13231	-0.304732	0.000405312	
1.14265	-0.307918	0.00261568	
1.14561	-0.302217	-0.00435557	
1.14124	-0.327181	0.0338404	
1.16061	-0.297531	-0.0310366	
1.15325	-0.297575	0.0343828	
1.14081	-0.417661	-0.0519621	
1.16143	-0.158467	0.0451013	
1.13052	-0.356883	-0.0240717	
1.13604	-0.290126	0.000157714	
1.13377	-0.314325	-0.0119515	
1.13092	-0.32879	0.0120147	
1.12874	-0.29184	-0.00704424	
1.12935	-0.349822	0.0146603	
1.13546	-0.345164	-0.0197793	
1.13776	-0.338778	0.0133583	
1.10778	-0.466992	-0.0452097	
1.16852	-0.226558	0.0582066	
1.12952	-0.3474	-0.0229645	
1.12813	-0.321239	0.0181384	
1.11899	-0.313863	-0.00853209	
1.13727	-0.39721	-0.0147712	
1.14588	-0.344718	0.00160574	
1.14493	-0.348902	-0.000274601	
1.13257	-0.375629	-0.000609368	
1.10126	-0.470064	-0.0419124	
1.16181	-0.249274	0.0596221	
1.12297	-0.365431	-0.0110343	
1.11366	-0.360457	-0.0120805	
1.10383	-0.326259	-0.00827343	
1.12219	-0.455228	0.00786429	
1.14102	-0.38018	0.00210108	
1.13532	-0.397517	-0.00741402	
1.12266	-0.352455	0.0018163	
1.12187	-0.375807	-0.005567	
1.09662	-0.445857	0.0104337	
1.1559	-0.382933	0.00229476	
1.13446	-0.472668	-0.0143679	
1.1574	-0.37249	0.00981578	
1.12546	-0.455184	-0.024119	
1.14559	-0.374532	0.0227303	
1.12823	-0.412493	-0.00461334	
1.12615	-0.390989	0.0229577	
1.12684	-0.475185	-0.022371	
1.13013	-0.395478	0.000250883	
1.11949	-0.44445	0.0031139	
1.13636	-0.414931	0.000457703	
1.12458	-0.413033	0.0311068	
1.13969	-0.535712	-0.0386032	
1.13253	-0.311898	0.0367637	
1.11335	-0.467799	-0.0288885	
1.14418	-0.478263	-0.00889318	
1.1351	-0.339269	0.0254787	
1.10281	-0.425679	0.0238238	
1.12335	-0.532759	-0.0366828	
1.13154	-0.449167	0.0182537	
1.13849	-0.494448	-0.0201997	
1.14692	-0.461536	-0.00206819	
1.13089	-0.46498	0.00053662	
1.14351	-0.460137	-0.0033682	
1.13576	-0.480811	-0.00235829	
1.13263	-0.44367	0.00390972	
1.12306	-0.471689	-0.00651049	
1.1228	-0.431429	0.0381974	
1.12628	-0.52045	-0.0392591	
1.12711	-0.50236	0.00540467	
1.13246	-0.496194	-0.00410381	
1.13905	-0.511318	-0.00229473	
1.13527	-0.501439	0.0100433	
1.13824	-0.491767	0.0242578	
1.11947	-0.465837	-0.0150393	
1.12655	-0.50407	0.0113884	
1.13965	-0.495956	0.0218616	
1.12954	-0.575146	-0.0506777	
1.14127	-0.475039	0.0155559	
1.11977	-0.489798	-0.0089453	
1.13054	-0.563444	0.00185448	
1.13754	-0.516509	-0.00754391	
1.13629	-0.545795	-0.00280251	
1.15105	-0.558092	-0.00022692	
1.16304	-0.509045	-0.00286284	
1.15345	-0.538617	-0.00823827	
1.14679	-0.607467	-0.0118076	
1.17467	-0.557124	0.0185781	
1.17549	-0.549405	-0.0176358	
1.16887	-0.610868	-0.00491146	
1.17212	-0.641562	0.000717632	
1.18187	-0.639114	-0.00345843	
1.18749	-0.680811	0.00399639	
1.13182	-0.837721	0.000346938	
1.13852	-0.85206	-0.00314542	
1.13478	-0.882277	-0.000606605	
1.12791	-0.835829	0.0232836	
1.14493	-0.899027	0.000692208	
1.15219	-0.970651	-0.0333287	
1.14742	-0.939652	0.00841027	
1.11954	-0.951898	0.0234248	
1.1391	-0.992576	0.00217623	
1.1421	-1.05574	0.0101508	
1.15024	-1.13564	-0.0241603	
1.15404	-1.13505	0.00791357	
1.14387	-1.16092	-0.000857988	
1.14137	-1.14366	-0.00589731	
1.1418	-1.29056	-0.0228473	
1.1531	-1.23286	0.0214907	
1.14478	-1.25174	-0.00198738	
1.13516	-1.28584	-0.00237846	
1.14562	-1.32119	0.00576236	
1.14718	-1.34671	0.0073603	
1.13667	-1.39662	-0.00529876	
1.13131	-1.45493	-0.0119764	
1.13639	-1.43057	0.0296737	
1.13468	-1.47392	-0.0370916	
1.13368	-1.53378	-0.0156067	
1.12762	-1.50332	0.0284726	
1.13503	-1.55405	-0.0116423	
1.12268	-1.57088	0.0135513	
1.1395	-1.64725	-0.0113614	
1.13489	-1.70574	-0.00794946	
1.14	-1.72356	-0.0009024	
1.13433	-1.74345	0.00152745	
1.12251	-1.75048	-0.00212873	
1.13518	-1.76421	-0.000272061	
1.12828	-1.77145	0.00773805	
1.13025	-1.83313	-0.00896865	
1.15633	-1.91606	-0.00262658	
1.13782	-1.96778	0.000285867	
1.13139	-2.02647	-0.0190215	
1.13016	-2.00725	0.0492702	
1.13352	-1.99157	-0.00281934	
1.13113	-2.09948	-0.0105503	
1.11835	-2.05371	0.0135388	
1.14496	-2.15347	-0.018484	
1.13619	-2.22553	-0.00946285	
1.13685	-2.22063	0.00456525	
1.11376	-2.26045	-0.00621123	
1.11874	-2.28546	0.00341909	
1.12661	-2.39363	-0.00699355	
1.1256	-2.42374	0.00362868	
1.13653	-2.41921	0.00255901	
1.12911	-2.42218	0.0311366	
1.12914	-2.51311	-0.0222918	
1.11981	-2.53116	-0.00494618	
1.11725	-2.59777	-0.00672339	
1.11178	-2.58959	0.0196006	
1.11712	-2.76624	-0.0399763	
1.11638	-2.66732	0.0427455	
1.12944	-2.72379	-0.0196657	
1.11142	-2.73748	0.013059	
1.13363	-2.79737	-0.00993914	
1.11055	-2.80109	-0.00480346	
1.10297	-2.79962	0.029759	
1.12387	-2.96758	-0.0479874	
1.11158	-2.92628	0.00823294	
1.10928	-2.96095	-0.00068829	
1.11356	-2.98603	0.0270101	
1.11105	-2.99942	0.00491115	
1.1209	-3.11437	-0.0175351	
1.08252	-3.0529	0.0137093	
1.09284	-3.1338	-0.0300615	
1.08927	-3.19896	0.000944934	
1.05649	-3.18902	0.0184925	
1.05381	-3.25202	-0.00393659	
1.06192	-3.33468	-0.0184917	
1.01919	-3.36546	0.019498	
1.00433	-3.41806	-0.0167551	
0.976282	-3.41252	0.0184916	
0.950222	-3.47462	-0.0231161	
0.926156	-3.49214	0.0380379	
0.908708	-3.54831	-0.0117241	
0.855318	-3.77441	-0.0415206	
0.779581	-3.60259	0.036482	
0.798877	-3.66591	0.00985972	
0.771175	-3.74053	-0.0207034	
0.724991	-3.72384	0.0212774	
0.698548	-3.74663	-0.00680029	
0.70036	-3.82382	-0.026346	
0.658467	-3.80395	0.0159629	
0.649672	-3.90878	-0.0229079	
0.612723	-3.93863	-0.00192635	
0.567303	-3.97026	-0.00281623	
0.53556	-4.1407	-0.0239327	
0.505001	-4.09409	0.013362	
0.477125	-4.10829	0.00676296	
0.443013	-4.07789	0.029771	
0.429904	-4.24322	-0.0410661	
0.399048	-4.16126	0.0486986	
0.384716	-4.25822	-0.0424411	
0.337239	-4.24231	0.0248234	
0.321197	-4.34112	-0.0254596	
0.288823	-4.36451	0.00116423	
0.252055	-4.41324	-0.00151182	
0.214894	-4.4547	-0.00259051	
0.177186	-4.43814	-0.00350662	
0.157701	-4.54201	-0.000639632	
0.119939	-4.58396	-0.0186998	
0.09326	-4.55397	0.0285824	
0.0600717	-4.57875	-0.0153565	
0.0434271	-4.6432	-7.46523e-05	
0.00899544	-4.65916	0.00647994	
-0.0150688	-4.71895	-0.0117338	
-0.0482201	-4.74046	0.0138002	
-0.0785402	-4.75038	-0.00857105	
-0.114917	-4.76626	0.0224682	
-0.130006	-4.86183	-0.0359414	
-0.176715	-4.83505	-0.000700707	
-0.19347	-4.89478	0.00466202	
-0.204363	-5.08019	-0.0272064	
-0.281343	-4.9997	0.0244954	
-0.302382	-5.11259	-0.0221879	
-0.346308	-5.04087	0.00876629	
-0.374639	-5.13563	-0.0121545	
-0.39259	-5.09199	0.0258194	
-0.410198	-5.13554	-0.0182964	
-0.43174	-5.16024	-0.00157915	
-0.483218	-5.22117	0.000444542	
-0.511251	-5.29879	0.00702882	
-0.567351	-5.28067	-0.00967094	
-0.6402	-5.39399	0.0587353	
-0.654306	-5.33101	-0.0610586	
-0.671689	-5.3337	0.0301739	
-0.68557	-5.43225	-0.0324456	
-0.719357	-5.51592	-0.0255937	
-0.773805	-5.42418	0.0177409	
-0.786147	-5.4947	-0.000149168	
-0.825048	-5.5323	-0.00251505	
-0.856007	-5.54067	-0.00130079	
-0.894998	-5.66768	-0.0199842	
-0.935269	-5.61173	0.0348224	
-0.969759	-5.7401	-0.0379673	
-0.999842	-5.68825	0.0112304	
-1.02962	-5.69495	-0.000766613	
-1.05796	-5.75955	-0.00755366	
-1.07803	-5.78443	0.00468285	
-1.10047	-5.8871	-0.0107308	
-1.17098	-5.8079	0.00573485	
-1.18069	-5.83331	0.0075836	
-1.19087	-5.93451	-0.0246447	
-1.25499	-5.92233	0.0250329	
-1.27712	-5.99592	-0.00933974	
-1.29658	-5.98539	-0.00606836	
-1.312	-6.0327	-0.00494834	
-1.36339	-6.03218	0.00634007	
-1.38146	-6.06107	-0.00623699	
-1.4204	-6.08147	0.0151368	
-1.44954	-6.17284	-0.0299204	
-1.5001	-6.12788	0.0378799	
-1.51256	-6.18057	-0.0206768	
-1.54627	-6.2451	-0.00605837	
-1.58773	-6.25991	-0.00712556	
-1.62088	-6.30902	-0.00423518	
-1.65755	-6.28707	-0.00110059	
-1.67133	-6.30004	0.00237437	
-1.70343	-6.31	0.000191729	
-1.7246	-6.34535	-0.00447161	
-1.75771	-6.39117	-0.00915709	
-1.79781	-6.37367	0.00305256	
-1.81984	-6.44174	-0.00436073	
-1.82551	-6.40813	-0.000426913	
-1.87977	-6.46707	0.00818012	
-1.89893	-6.49484	-0.0173946	
-1.92887	-6.60665	-0.0243836	
-1.98099	-6.56304	0.0139897	
-1.99009	-6.54436	-0.00346289	
-2.01948	-6.59216	0.000227133	
-2.037	-6.59426	0.0345612	
-2.09098	-6.66771	-0.0126024	
-2.1019	-6.66826	-0.0234729	
-2.14903	-6.78447	0.000646254	
-2.16618	-6.73706	-0.00945592	
-2.18008	-6.75573	-0.00730961	
-2.21459	-6.72971	0.00329573	
-2.23747	-6.79315	0.000802396	
-2.2633	-6.72872	0.0278429	
-2.28284	-6.77822	-0.033207	
-2.3252	-6.96225	-0.0648861	
-2.36488	-6.84162	0.0546866	
-2.37824	-6.917	0.00915273	
-2.41709	-6.91395	-0.0148222	
-2.42454	-6.88506	-0.000930938	
-2.44635	-6.91323	0.00891563	
-2.47153	-6.96227	-0.0132239	
-2.49179	-6.93917	-0.00564898	
-2.51012	-6.95667	-0.00299632	
-2.54034	-6.93896	0.0149782	
-2.5565	-6.9461	0.00825761	
-2.56702	-7.02539	-0.0307635	
-2.61135	-7.02136	0.00225325	
-2.63624	-7.06328	-0.0035454	
-2.66112	-7.07831	0.000745729	
-2.71284	-7.01474	0.025334	
-2.69489	-7.08484	-0.0104264	
-2.71183	-7.07772	-0.00618292	
-2.72262	-7.108	-0.0036935	
-2.76272	-7.12283	-0.00247224	
-2.76552	-7.0806	0.0259193	
-2.78079	-7.16699	-0.0364946	
-2.87601	-7.08933	0.000794444	
-2.82454	-7.21428	-0.00905537	
-2.85241	-7.12357	0.01775	
-2.85855	-7.23872	-0.0403785	
-2.92104	-7.17775	0.0293825	
-2.92757	-7.1686	0.0068778	
-2.91443	-7.21916	-0.0132181	
-2.94551	-7.28784	-0.00373856	
-2.96308	-7.19065	-0.00175552	
-2.97143	-7.2085	-0.011253	
-2.98412	-7.21813	0.00216516	
-3.00332	-7.20998	0.00489704	
-3.03036	-7.30199	-0.0191444	
-3.05955	-7.20013	0.00591122	
-3.06289	-7.26847	-0.0219487	
-3.09053	-7.22688	0.0174654	
-3.08554	-7.24421	-0.0123143	
-3.1508	-7.34518	0.0353398	
-3.10892	-7.23302	-0.0369055	
-3.11988	-7.23004	-0.00322556	
-3.11581	-7.29525	0.000975666	
-3.15408	-7.18577	-0.0123522	
-3.14589	-7.27575	-0.000698568	
-3.16905	-7.24948	-0.00139633	
-3.18212	-7.21727	-0.00341259	
-3.19406	-7.21879	-0.00798618	
-3.22766	-7.24841	-0.00857983	
-3.22949	-7.22655	0.0110358	
-3.29686	-7.2593	0.0182673	
-3.32247	-7.25415	-0.0329269	
-3.31423	-7.24671	-0.0297789	
-3.29345	-7.22385	-0.00591475	
-3.34458	-7.22575	0.0451442	
-3.35999	-7.19807	-0.0770067	
-3.28252	-7.15704	-0.00568053	
-3.29125	-7.15731	-0.00205902	
-3.30271	-7.12857	0.0199697	
-3.3107	-7.16619	-0.0256314	
-3.33699	-7.20624	-0.00717415	
-3.35064	-7.14312	0.00357746	
-3.34553	-7.12605	0.00324734	
-3.3476	-7.16454	-3.28902e-05	
-3.38114	-7.15928	-0.00829406	
-3.38504	-7.06861	0.0196108	
-3.38263	-7.11906	-0.0168365	
-3.39195	-7.02876	-0.0101376	
-3.36979	-7.04616	-0.00382605	
-3.38153	-7.02863	0.0131235	
-3.37621	-7.03348	-0.00849898	
-3.37686	-6.98496	-4.20365e-05	
-3.38368	-6.96175	-0.0055636	
-3.39168	-6.92144	0.0192593	
-3.38609	-6.94921	-0.0303294	
-3.39916	-6.93991	0.00223862	
-3.74986	-7.01784	-0.0100671	
-3.42596	-6.88204	0.00409576	
-3.41423	-6.8468	0.0140129	
-3.43138	-6.9325	-0.019159	
-3.45048	-6.85817	-0.00141369	
-3.41839	-6.81258	0.00479975	
-3.37915	-6.73984	0.00251755	
-3.49662	-6.79081	0.101079	
-3.50307	-6.75349	-0.0932954	
-3.44507	-6.7953	-0.0193214	
-3.50163	-6.73101	-0.0266733	
-3.53562	-6.71161	-0.00185471	
-3.44328	-6.76857	-0.00971861	
-3.41539	-6.60618	-0.0317845	
-3.48807	-6.6416	0.0996863	
-3.37796	-6.54432	-0.0983924	
-3.38109	-6.56333	-0.00710492	
-3.36941	-6.51933	-0.000928378	
-3.46183	-6.55426	-0.0196969	
-3.39836	-6.47551	-0.00946226	
-3.41956	-6.61315	-0.0243055	
-3.37332	-6.4506	0.00748532	
-3.41587	-6.4094	0.0200513	
-3.34407	-6.35996	0.00415441	
-3.37632	-6.32675	-0.0185951	
-3.34918	-6.28916	-0.00689961	
-3.38772	-6.33279	-0.0557453	
-3.31814	-6.20639	0.044358	
-3.34623	-6.21549	-0.0130161	
-3.32231	-6.20341	-0.000137194	
-3.33251	-6.13477	-0.00387624	
-3.34491	-6.10035	-0.0108965	
-3.36682	-6.16984	0.0018138	
-3.33385	-6.07266	-0.00366422	
-3.35481	-6.02039	-0.00910728	
-3.31998	-5.97488	0.00449712	
-3.33949	-6.03866	-0.036999	
-3.30951	-5.95395	0.0231301	
-3.30303	-5.86655	0.0104893	
-3.30782	-5.90545	-0.0269025	
-3.29761	-5.78729	0.0287889	
-3.28111	-5.75631	-0.0179406	
-3.34607	-5.8345	0.074817	
-3.27279	-5.68039	-0.0669859	
-3.24674	-5.81659	-0.023918	
-3.31379	-5.66489	0.00934498	
-3.27707	-5.55448	0.00327539	
-3.28182	-5.54928	-0.0145429	
-3.28096	-5.52961	0.00667385	
-3.28886	-5.41777	0.0153919	
-3.26748	-5.41117	-0.0125755	
-3.26379	-5.40842	-0.0185235	
-3.26017	-5.40988	0.010805	
-3.26492	-5.298	-0.00997531	
-3.25397	-5.28488	-0.00645508	
-3.32475	-5.30415	0.0823791	
-3.24933	-5.2185	-0.0649306	
-3.23522	-5.17127	-0.00740574	
-3.23021	-5.15223	-0.00669953	
-3.23461	-5.14236	-0.00578431	
-3.22673	-5.06195	-0.00420712	
-3.22281	-5.02847	-0.000456742	
-3.22824	-4.98706	-8.37755e-05	
-3.22743	-5.07543	-0.010968	
-3.21881	-4.89318	0.00724811	
-3.21507	-4.87998	-0.0121253	
-3.20835	-4.8471	0.00315682	
-3.21143	-4.80212	-0.0142167	
-3.21767	-4.69873	0.0188203	
-3.28221	-4.74689	0.0676516	
-3.20861	-4.6393	-0.0755874	
-3.24912	-4.65667	0.0490043	
-3.19502	-4.55258	-0.0526361	
-3.19206	-4.53957	-0.00489823	
-3.18995	-4.47888	0.00267198	
-3.19321	-4.50741	-0.0366901	
-3.18922	-4.47209	0.0211977	
-3.1774	-4.36767	0.00134435	
-3.18307	-4.39392	-0.0124737	
-3.19286	-4.32031	-0.00410735	
-3.23516	-4.26316	0.0550911	
-3.17054	-4.21311	-0.059123	
-3.15767	-4.23908	0.0393182	
-3.18632	-4.09206	-0.029945	
-3.17545	-4.02686	0.0119315	
-3.17774	-3.99809	-0.0106696	
-3.17592	-3.92215	0.00481908	
-3.17692	-3.89516	-0.0182738	
-3.16243	-3.88848	-0.00810101	
-3.17316	-3.83672	-0.00628159	
-3.15843	-3.81545	-0.00501831	
-3.17474	-3.67598	0.0368046	
-3.17556	-3.71428	-0.0442234	
-3.17794	-3.62916	0.00826837	
-3.17768	-3.5829	-0.0144025	
-3.17249	-3.50739	0.00628724	
-3.17215	-3.47179	-0.00267799	
-3.16957	-3.44297	-0.00511824	
-3.17827	-3.34575	0.000886359	
-3.17227	-3.29672	-0.000853626	
-3.1849	-3.20965	-0.00983931	
-3.16306	-3.12879	0.0390837	
-3.16899	-3.10361	-0.0278074	
-3.18454	-3.12211	-0.0102819	
-3.18522	-3.08816	-0.00156555	
-3.18091	-3.12034	-0.0129295	
-3.2009	-2.87964	0.0336257	
-3.19471	-2.89931	-0.0358461	
-3.19063	-2.77438	0.0260036	
-3.19707	-2.81481	-0.0192276	
-3.2008	-2.73969	-0.00202795	
-3.18982	-2.67522	-0.000836676	
-3.20597	-2.5912	-0.00541499	
-3.19107	-2.6032	-0.0156148	
-3.25167	-2.59156	0.05504	
-3.21631	-2.47609	-0.048377	
-3.21091	-2.44015	-0.00120802	
-3.21519	-2.41674	-0.0135979	
-3.2291	-2.27879	0.0102759	
-3.24221	-2.20361	0.0305235	
-3.2422	-2.27196	-0.0285039	
-3.26208	-2.22106	-0.00847093	
-3.24253	-2.07291	0.0123258	
-3.23489	-2.06515	-0.0220926	
-3.24236	-2.0176	0.00938789	
-3.25563	-1.9945	0.000215871	
-3.25838	-1.92103	-0.00466074	
-3.25792	-1.82485	0.00244042	
-3.26241	-1.81366	-0.00788511	
-3.27838	-1.75841	0.00655213	
-3.28987	-1.70517	-0.00855462	
-3.2978	-1.63097	0.023079	
-3.30094	-1.63759	-0.0261357	
-3.31327	-1.59108	0.00644041	
-3.31483	-1.63637	-0.0332683	
-3.34381	-1.53115	0.0803157	
-3.32567	-1.48949	-0.0504688	
-3.33381	-1.44249	-0.0144701	
-3.34568	-1.42526	0.000662254	
-3.34632	-1.36689	0.00170798	
-3.34921	-1.34408	0.000871423	
-3.3587	-1.45553	-0.0271415	
-3.3967	-1.31533	0.0160504	
-3.37913	-1.2453	-0.0103009	
-3.37078	-1.20024	0.0123774	
-3.37574	-1.18114	-0.000983181	
-3.38757	-1.13971	-0.00407708	
-3.38683	-1.16203	0.00732192	
-3.39671	-1.04542	0.0185767	
-3.39131	-1.15161	-0.0143757	
-3.41264	-1.03592	-0.00186312	
-3.42256	-1.0168	0.00549095	
-3.42396	-0.957969	0.0139286	
-3.43967	-0.938312	-0.0181217	
-3.43032	-0.938554	-0.00580079	
-3.48464	-0.949986	0.0598115	
-3.45226	-0.871364	-0.0636544	
-3.45216	-0.830819	0.00770061	
-3.46806	-0.862509	0.0191192	
-3.47534	-0.76171	-0.00263846	
-3.50081	-0.779192	-0.0262652	
-3.50857	-0.85187	0.0113285	
-3.5117	-0.679212	-0.0270434	
-3.53589	-0.721891	0.0382945	
-3.51627	-0.664784	0.00156614	
-3.51582	-0.649457	-0.0222762	
-3.52835	-0.5815	0.0275633	
-3.52936	-0.610373	-0.00854209	
-3.54301	-0.584131	0.000631486	
-3.5525	-0.582291	-0.00229061	
-3.55067	-0.531515	-0.00133283	
-3.57095	-0.564304	0.0038142	
-3.5601	-0.566893	-0.00687731	
-3.56908	-0.708754	-0.0356655	
-3.57335	-0.404535	0.0277876	
-3.58664	-0.560489	-0.029061	
-3.59324	-0.566863	0.0188218	
-3.59651	-0.564076	0.0138651	
-3.58525	-0.516765	0.00140699	
-3.59645	-0.571783	-0.0126685	
-3.61012	-0.564644	-0.0164882	
-3.61144	-0.502136	0.0132032	
-3.62438	-0.555504	0.00642573	
-3.6279	-0.483048	0.00497427	
-3.63306	-0.513293	-0.00555733	
-3.6487	-0.498238	0.0325449	
-3.64638	-0.530308	-0.0164786	
-3.65624	-0.545667	-0.0143161	
-3.66829	-0.539516	0.00110378	
-3.66803	-0.477438	0.00520276	
-3.67283	-0.526025	-0.000637564	
-3.68993	-0.486763	-0.00340293	
-3.71189	-0.525157	-0.00717855	
-3.68586	-0.515605	0.000277527	
-3.68582	-0.473107	0.00420235	
-3.69435	-0.514247	-0.00373805	
-3.69313	-0.486435	-0.00729364	
-3.70644	-0.486399	0.0132281	
-3.87802	-0.56227	0.176338	
-3.71266	-0.441574	-0.1655	
-3.71998	-0.506754	-0.00145949	
-3.73698	-0.506952	0.0062332	
-3.72487	-0.420628	0.00235969	
-3.72801	-0.472918	-0.00824115	
-3.72879	-0.438323	0.00163505	
-3.74649	-0.416192	0.0228072	
-3.73725	-0.491532	-0.0130338	
-3.73492	-0.479821	-0.0128163	
-3.73522	-0.483415	0.00743902	
-3.73594	-0.500496	-0.0112796	
-3.73656	-0.355287	0.0182621	
-3.74139	-0.468482	-0.0024788	
-3.7622	-0.435031	0.00523657	
-3.76493	-0.480727	-0.0229	
-3.73467	-0.384465	0.0115177	
-3.73615	-0.464949	-0.018192	
-3.75243	-0.479996	-0.0175734	
-3.77468	-0.394487	0.0667668	
-3.73229	-0.421914	-0.052873	
-3.7218	-0.472165	-0.00743538	
-3.73202	-0.381035	0.00980123	
-3.73107	-0.390455	0.0103312	
-3.74294	-0.483916	-0.0323947	
-3.71755	-0.367607	0.0405084	
-3.72334	-0.463654	-0.00912058	
-3.72881	-0.351825	0.00383739	
-3.71628	-0.443496	0.0005262	
-3.71265	-0.43617	-0.00857495	
-3.69717	-0.35319	0.015239	
-3.68551	-0.400919	-0.00855894	
-3.67321	-0.390703	-0.00235938	
-3.67223	-0.412207	-0.00674817	
-3.67457	-0.359349	0.0290802	
-3.67753	-0.536721	-0.028613	
-3.65915	-0.234604	0.00879856	
-3.6548	-0.344566	-0.00642519	
-3.71822	-0.462648	0.0598465	
-3.64019	-0.350121	-0.0557377	
-3.62224	-0.376671	-0.00775657	
-3.6333	-0.330927	0.00582131	
-3.63233	-0.369595	-0.00799676	
-3.61945	-0.277487	0.0123632	
-3.60993	-0.435874	-0.00309179	
-3.60913	-0.305548	-0.0287936	
-3.58889	-0.349083	0.0268601	
-3.57929	-0.349137	-0.00637273	
-3.5833	-0.359298	0.0142007	
-3.56441	-0.293847	-0.0230577	
-3.55322	-0.338532	0.00601386	
-3.52874	-0.326907	0.00421209	
-3.51712	-0.31975	-0.000266241	
-3.49823	-0.298439	0.00378583	
-3.48394	-0.371677	-0.0227788	
-3.47965	-0.30707	0.0196612	
-3.45061	-0.259791	0.0258647	
-3.43267	-0.330083	-0.0288534	
-3.42058	-0.312826	-0.0631961	
-3.40769	-0.317266	0.0499081	
-3.41228	-0.32087	-0.0441148	
-3.37312	-0.344327	0.0301695	
-3.34448	-0.212362	0.0100041	
-3.36862	-0.278092	-0.04059	
-3.31326	-0.286211	0.0308013	
-3.30902	-0.299944	-0.00212259	
-3.2527	-0.338913	0.00707087	
-3.2829	-0.262349	0.0158929	
-3.23143	-0.187787	-0.0062752	
-3.20938	-0.312827	-0.0153915	
-3.19371	-0.330544	0.0300356	
-3.16031	-0.186194	-0.00931546	
-3.13534	-0.230665	-0.00211308	
-3.11648	-0.247613	-0.00844828	
-3.09201	-0.214291	0.0225276	
-3.06529	-0.282948	-0.0196252	
-3.04286	-0.206865	0.00722662	
-3.01952	-0.21969	0.00525709	
-3.046	-0.236591	0.0716706	
-2.96271	-0.199559	-0.0641049	
-2.92617	-0.26313	-0.0065215	
-2.91367	-0.210221	-0.00619453	
-2.88046	-0.195928	0.00846288	
-2.849	-0.1776	0.00373308	
-2.82529	-0.238702	-0.00352497	
-2.79221	-0.160293	-0.00861358	
-2.74259	-0.248223	-0.0100938	
-2.74224	-0.16543	0.0145627	
-2.69163	-0.223968	-0.0125719	
-2.6357	-0.212454	0.0101095	
-2.62318	-0.196715	-0.0107801	
-2.6025	-0.142707	-0.00283634	
-2.55796	-0.207762	0.0142098	
-2.52957	-0.090937	-0.0021516	
-2.50262	-0.187663	-0.0109899	
-2.44265	-0.113482	-0.0460718	
-2.40863	-0.237937	0.054387	
-2.37121	-0.0934697	-0.00968502	
-2.33368	-0.20883	-0.0077821	
-2.23762	-0.146523	-0.0829376	
-2.25577	-0.102883	0.0605597	
-2.22291	-0.13182	0.0145551	
-2.18495	-0.104561	0.00679294	
-2.1542	-0.157187	0.00628446	
-2.10604	-0.14025	-0.0341759	
-2.0685	-0.109664	0.0215006	
-2.03647	-0.0796673	0.0212974	
-2.00772	-0.158015	-0.0519235	
-1.93423	-0.100128	0.0273737	
-1.887	-0.0033818	0.032545	
-1.83188	-0.120533	-0.032426	
-1.78129	-0.112685	0.00657726	
-1.74009	-0.071888	0.00241946	
-1.69761	-0.114529	0.00515041	
-1.65317	-0.0513686	-0.00380753	
-1.65852	-0.191766	0.0522972	
-1.57959	-0.0892294	-0.0587326	
-1.5341	-0.00905539	0.0046932	
-1.49805	-0.0584831	0.00638624	
-1.45092	-0.0700743	-0.00591119	
-1.4175	-0.114089	0.00527208	
-1.37085	-0.056087	-0.00453741	
-1.3391	-0.106233	0.00235485	
-1.31207	-0.0694829	0.00660974	
-1.26911	-0.140795	-0.0624537	
-1.25857	-0.175623	0.0476763	
-1.16901	-0.0550951	0.0133319	
-1.15732	-0.0465955	-0.00311865	
-1.12721	-0.110024	-0.0106241	
-1.0808	-0.0876564	0.000982542	
-1.04511	-0.0941984	0.0180804	
-1.00363	-0.0444572	-0.0257699	
-0.980972	-0.0285042	0.0149509	
-0.995385	-0.139107	-0.0229493	
-0.920005	-0.0184268	0.0168134	
-0.997616	-0.0941894	0.0497208	
-0.930606	-0.0246366	-0.043016	
-0.94457	-0.130457	-0.0138566	
-0.92758	-0.0946057	0.0008997	
-0.952468	0.0376359	0.0167318	
-0.989439	-0.0725802	-0.0433455	
-0.975357	-0.302985	0.00744809	
-0.936821	0.127234	0.00459772	
-0.962049	0.043141	0.0182763	
-0.979973	-0.0526715	-0.00270392	
-0.972648	-0.0285437	-0.00190418	
-0.986165	-0.0521834	-0.0214458	
-0.970214	0.0158583	0.027684	
